Tabel 1
Substance;Sector;EDGAR Country Code;Country;Macro-region;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
GWP_100_AR5_CH4;Fires;COD;Democratic Republic of the Congo;Africa;112,20478829759;102,87172147669;124,45965578137;187,14735002182;88,127678455242;88,127678455242;103,74969337769;73,608613133108;98,417703763137;98,740237996894;151,62723186557;88,417003018462;53,842357130163;63,476244159494;67,04428192054;66,998870467382;69,717722648619;58,681889429415;63,954855874207;63,473571644419;65,198234806665;66,19602949528;62,571537258859;63,198605402848;59,349360047989;65,229550444774;66,134623458595;65,502863551143;57,656556497236;60,685413907523;60,792187677485;62,989068111365;55,826817321263;45,94212598429;49,697453299398
GWP_100_AR5_N2O;Fires;COD;Democratic Republic of the Congo;Africa;40,189557855166;35,376049751884;43,075898782563;59,795142208929;32,502464202721;32,502464202721;37,780612989794;26,712235205618;35,50769886568;34,64912369837;48,797639690707;32,994776626115;21,853204476799;25,271069719739;26,818321372674;26,646790009876;27,511623584752;23,363580105113;25,274849137817;25,100724802114;25,894771539267;25,609649368925;24,287888817129;24,886478581058;23,509845698191;25,473614489083;25,609458945048;25,680279158593;22,988287061344;24,022424128323;24,195234071717;24,707747314773;22,678491930275;19,670488559152;21,493089497032
CO2;Forest Land;COD;Democratic Republic of the Congo;Africa;-838,92706635102;-830,2718286201;-820,42118334813;-808,96196686696;-800,30273453053;-793,28494951353;-788,74173663132;-783,56693037552;-778,08049319471;-775,90199609446;-767,62702545604;-759,87400685049;-753,80470987766;-748,50819979441;-744,16634556262;-736,6251308455;-728,97416719538;-720,72552532773;-737,57984747589;-729,59038990539;-720,37173501436;-714,53285681425;-701,87822444547;-678,57427788355;-658,56234553977;-615,67776729158;-606,74986158093;-601,53117064563;-601,12838782262;-600,51594536275;-590,21848279241;-584,74837481552;-578,7202434555;-573,73720993064;-568,75417640577
CO2;Organic Soil;COD;Democratic Republic of the Congo;Africa;0,47414251176662;0,47414251176662;0,47414251176662;0,47414251176662;0,47414251176662;0,47538653106586;0,48142079847668;0,47883615890871;0,47883498698567;0,47667278477602;0,470836443161;0,46720978963774;0,46720978963774;0,46665773699145;0,46633028502229;0,46633028502229;0,46633028502229;0,46577830183231;0,46577830183231;0,46577830183231;0,46577830183231;0,46577830183231;0,46577830183231;0,46522635390529;0,46522635390529;0,46522635390529;0,46862112522179;0,46862112522179;0,46733207910609;0,45495783574694;0,45882442161462;0,46469181535461;0,46469181535461;0,46469181535461;0,46418060549647
CO2;Deforestation;COG;Congo;Africa;21,062335146341;21,062335146341;21,062335146341;21,062335146341;21,062335146341;21,062335146341;21,062335146341;21,062335146341;21,062335146341;21,062335146341;21,062335146341;27,189054799598;19,499367096408;16,498583543017;12,78186988435;13,673013051346;16,917913240817;11,684118833852;8,1471702726964;13,254080070658;32,327917934259;42,775921624212;48,334474854812;67,541186252272;34,332336124021;33,030574800213;41,750212996032;24,411833698608;26,533016233323;24,999654878682;17,268339870928;16,473836256203;19,580610335271;19,580610335271;19,580610335271
CO2;Fires;COG;Congo;Africa;2,2547092654931;3,0547570322423;1,4389974959161;1,2648414466111;4,268368487776;4,268368487776;2,917829083221;1,694295030651;1,0994657625875;0,614869326069;1,951031252575;0,999461857739;0,13682195592;0,14051984638;0,19506373552;0,2098552969;0,05177046966;0,03235654386;0,19875737194;0,02680970782;0,68594227262;0,42154961044;0,02680970784;0,0351299617;0,0221873442;0,01848945362;0,03420548928;0,02311181712;0,0277341803;0,03143150382;0,0351293936;0,24867776024;0,03420463768;0,12387621536;0,00369789072
GWP_100_AR5_CH4;Fires;COG;Congo;Africa;4,1931812292232;4,5790312331803;6,3480528772727;15,15451931326;3,9772808571126;3,9772808571126;9,4141748559292;3,4160653117074;6,3722022123514;5,6320683587975;16,39412898517;2,4412312507472;0,83358671566744;2,0009469748187;1,8688352181864;2,0776821186089;2,2547327033431;1,7988471422407;1,7141566090936;1,6152535033272;2,3902907261512;2,5178716656733;1,9755495840892;2,0132256809008;1,4319847446506;2,0828531899664;2,4670407752362;1,8038270828964;2,3827628165919;2,2529035957389;1,9573832278974;1,7190111424027;2,2022870234291;1,5937456356609;3,4158110107145
GWP_100_AR5_N2O;Fires;COG;Congo;Africa;1,2341627854185;1,0485069248694;1,9633394835292;4,6278941509352;0,81468546491551;0,81468546491551;3,1162261604791;0,97876401411586;1,8227959719503;1,8045036904627;4,8877209895919;0,94302264607415;0,61075314660071;1,2514069173519;1,2367170031003;1,4320828440144;1,482108717287;1,2311549431508;1,1758907702352;1,1307903996731;1,4053943616652;1,4944245493777;1,3291911798532;1,3845438830723;1,0642524451786;1,385261134116;1,4759522986247;1,2915407199797;1,4910696890858;1,4256260706607;1,2548349330678;1,1034389115772;1,459023668787;1,0696086829854;1,9211102368175
CO2;Forest Land;COG;Congo;Africa;-80,47179479337;-82,988732716505;-81,886086524347;-81,644144717365;-81,521587650758;-80,346134675963;-82,276702959725;-79,122978580144;-79,077413742872;-81,505221757908;-81,635803897919;-80,153913967809;-78,692554677449;-79,142705706912;-83,676516450819;-82,92387308517;-81,023504657195;-76,356509822359;-96,457077287676;-97,165363896056;-96,568875520715;-96,030234521877;-94,757457365305;-96,043930454235;-99,116934605869;-93,206319612302;-98,023399616958;-97,723148364447;-98,918876242867;-102,69412575285;-101,72470273943;-101,41393311486;-100,87765044741;-101,31703904428;-101,75642764116
CO2;Organic Soil;COG;Congo;Africa;2,6167190374883;2,6167190374883;2,6167190374883;2,6167190374883;2,6167190374883;2,6058925581727;2,5764489401565;2,5584113972014;2,5676304696064;2,5998323208302;2,5232086270059;2,4075768695894;2,415626324268;2,3932778436514;2,3918199271348;2,4149554804524;2,4315046488883;2,4108769475404;2,4594159130193;2,459857308395;2,4759651320544;2,5623613392838;2,7613167981638;2,8017001287402;2,855977175106;2,855977175106;2,8884994526965;2,9047955835875;2,9408806936582;2,9707586806144;2,9346679140352;3,0017124539725;3,0365221183121;3,0365221183121;3,0556504032429
CO2;Deforestation;COM;Comoros;Africa;0,41279868731632;0,41279868731632;0,41279868731632;0,41279868731632;0,41279868731632;0,41279868731632;0,41279868731632;0,41279868731632;0,41279868731632;0,41279868731632;0,41279868731632;1,0527271542795;0,059573632966695;0,12609527470277;0,31215496485097;0,4585560647052;0,023475656407342;0,076908981223985;0,07026571197631;0,081824578500109;0,096913956825067;0,16695825617616;0,098396067888773;1,2601223461617;0,82913252322028;0,72893285558099;0,082081002963312;0,13859847101271;0,094455990267379;0,13856247656967;0,12633042586775;0,074988831681365;0,11329391137293;0,11329391137293;0,11329391137293
CO2;Fires;COM;Comoros;Africa;;;;;;;;;;;;;;;;0,1742628297;;0,0016974693;;0,00693183752;;;;;0,00886906328;;;;;;;;;;0,00092447268
GWP_100_AR5_CH4;Fires;COM;Comoros;Africa;;;;;;;;;;;;;;0,00047222845712;0,00002515971276;0,04637042086768;0,00045674556004;0,0007485525516;0,0031716865936;0,00059203461324;0,00154149825312;0,00035472430476;0,00021731356528;0,00149650408096;0,0011537946336;0,00403739468888;0,00020017178216;0,00000718848928;0,0001058919792;0,00137036890844;0,00001935362548;;0,00061869093244;;0,00314555921148
GWP_100_AR5_N2O;Fires;COM;Comoros;Africa;;;;;;;;;;;;;;0,00040806697729;0,000021741273365;0,01742833323383;0,000394687733875;0,00033931632387;0,00157506482048;0,0003176376284;0,00055493151641;0,00030652806679;0,000187787264025;0,000645571344995;0,000770529627845;0,001416504861195;0,000172974527755;0,000006211792125;0,000091504480655;0,000925136119175;0,00001672405672;;0,00040510898687;;0,00155248735578
CO2;Forest Land;COM;Comoros;Africa;0,089713023379195;0,11246286221164;0,14946384761331;0,17743110970102;0,20645913826073;0,35351412406388;0,3957399665189;0,41769981853163;0,44523338512124;0,4821321430783;0,51120685126902;0,52688539248324;0,53479483430141;0,54480600596852;0,56291764075673;0,58461431558893;0,61247489149827;0,64172554222036;0,67236694191207;0,69815955889562;0,7286166043124;0,7456415983862;0,76350453880788;0,76810912252932;0,80565613219419;0,83722749949722;0,89171629581405;0,92152794822739;0,95698193620635;0,99221418011105;0,96830293651948;0,98874652370553;1,0300068900154;1,0582761285312;1,086545367047
GWP_100_AR5_CH4;Fires;CPV;Cabo Verde;Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00017252374328;
GWP_100_AR5_N2O;Fires;CPV;Cabo Verde;Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000149083012325;
CO2;Fires;DJI;Djibouti;Africa;0,040550355153488;0,080811524962705;0,052452604679946;0,027593203296175;0,066773082481;0,066773082481;0,0378797298;0,066808877426;0,079411219272;0,055317641818;0,05860262091;0,012107508739;;;;;;;;;;;;;;;;;;;;;;;
GWP_100_AR5_CH4;Fires;DJI;Djibouti;Africa;0,002774445168696;0,0050885395088963;0,0030086608326758;0,002188821134175;0,00469358735748;0,00469358735748;0,002753013034296;0,00477524780152;0,004413250969932;0,003738278810028;0,00363993388822;0,000775674803428;;;;;;;;;;;;;;;;;;;;;;;
GWP_100_AR5_N2O;Fires;DJI;Djibouti;Africa;0,0023974825461026;0,0043971618381967;0,0025998753687301;0,0018914269677008;0,004055871628128;0,004055871628128;0,0023789623309215;0,00412643694134;0,003813624447038;0,00323036050619;0,003145377658628;0,0006702842015045;;;;;;;;;;;;;;;;;;;;;;;
CO2;Forest Land;DJI;Djibouti;Africa;1,3483041110218;1,4149052190241;1,4675249436955;1,5358820685723;1,5961776156199;1,6623796652355;1,7322200672212;1,796885627993;1,8408717783103;1,8187796430804;1,9520820720572;2,0467926918031;2,1006299040189;2,1561900677665;2,2013759008773;2,2473870797458;2,2926682960789;2,3379711671365;2,3814023287203;2,4239147476048;2,4679051723176;2,5118009555124;2,5620303283738;2,6136605185343;2,6855206537583;2,7819921383226;2,866489354446;2,8967228740361;2,9432653042255;3,0058581382499;3,022904234705;3,0611208467937;3,099824482709;3,1389653324633;3,1781061822176
CO2;Deforestation;DZA;Algeria;Africa;0,58768820568224;0,58768820568224;0,58768820568224;0,58768820568224;0,58768820568224;0,58768820568224;0,58768820568224;0,58768820568224;0,58768820568224;0,58768820568224;0,58768820568224;0,53281269041664;0,50838435768981;0,72186756894028;0,9267086263805;0,82300083362343;0,94271245075357;0,8915906600015;1,4370486939433;1,7322820488751;0,54100396754837;1,5880550407712;1,4802393898614;1,2188850381092;1,1375307519868;0,94942812964785;0,96890481495048;3,3324050607045;1,1375150501619;1,1992744601777;2,462015284301;1,4061305234846;1,6891400893211;1,6891400893211;1,6891400893211
CO2;Fires;DZA;Algeria;Africa;0,56892221491893;1,9079981362006;2,8757937847546;1,9876214569783;1,9462370029783;1,9462370029783;2,7955095348437;0,44481897882707;0,84044445997093;0,99977614593335;2,2094470281036;0,99901273901423;0,5808687746;1,66481463707;0,93970640285;1,37529840281;1,03058361471;3,80108491791;1,80875462767;1,63066273985;0,86395137176;1,46833679648;5,12151812914;0,36041427463;1,70043458235;0,70186798162;0,85015839338;4,07260028615;0,00692835104;0,67633940435;1,92548152101;3,93480531888;1,02363668938;1,38293886751;0,0223327897
GWP_100_AR5_CH4;Fires;DZA;Algeria;Africa;0,045567485129514;0,13732054703618;0,22424722724778;0,15151342928547;0,1518684329779;0,1518684329779;0,21191509951181;0,03326093527887;0,057977801282721;0,077318032120326;0,16435856536084;0,056990675254092;0,03981314224916;0,10905039597004;0,04661989689336;0,09047741835524;0,07533875427652;0,276765062259;0,14724137989848;0,08024119562872;0,04113073966764;0,11243744395324;0,34653993081204;0,02275620361616;0,08567343389192;0,03270406920256;0,05911784927076;0,36183771996932;0,0003125610446;0,04568629447872;0,14448603661856;0,30380233541616;0,11138424475388;0,10498322621976;0,00119006162604
GWP_100_AR5_N2O;Fires;DZA;Algeria;Africa;0,025604976594649;0,080338900105112;0,12561606630069;0,086077713700649;0,084314063934209;0,084314063934209;0,11955509828618;0,018955233393854;0,034563487932779;0,043130913283788;0,09493125923082;0,038284283711607;0,023687595811855;0,06712367503168;0,034369967349205;0,05547143216203;0,043152122748515;0,15919307189138;0,079897185076385;0,05968947248865;0,03124271673579;0,062311407445025;0,20844996985204;0,014378985782355;0,062766244142465;0,02539776702314;0,0349538707668;0,18640171906451;0,000270093508555;0,02799900070289;0,082131757880445;0,16734019495223;0,053680269414675;0,0585222534224;0,000834410963505
CO2;Forest Land;DZA;Algeria;Africa;-9,6203056664587;-9,3480820037083;-9,2522295274774;-8,9336681195634;-9,1014722565161;-9,0096314346975;-8,8670135150843;-8,80945716959;-8,7623585834166;-8,6725682490067;-9,3883797817898;-9,3536509567891;-9,5934603648323;-9,898582679619;-9,8251826346373;-9,5849081978089;-9,0816909419436;-9,2657963660506;-9,3981381619336;-9,3484983687698;-9,4366433296799;-10,141515979375;-10,082597878005;-10,029669287072;-10,135543155125;-10,200294176292;-10,416093740602;-10,407483114941;-10,404313791239;-10,53947065945;-10,584994326567;-10,555921280231;-10,550043745908;-10,552504920585;-10,554966095262
CO2;Other Land;DZA;Algeria;Africa;-0,66173951066672;-0,66173951066673;-0,68452276200007;-0,67744503200007;-0,67574812800006;-0,65669605466673;-0,67577256266674;-0,66349942266673;-0,6696072093334;-0,67759222666674;-0,69361563088725;-0,75953723479869;-0,86470529163591;-0,97481440048312;-1,0610332972504;-1,1304777774391;-1,2118310914936;-1,2342866254006;-1,2267729623076;-1,224778762565;-1,2332440609291;-1,2525106417768;-1,2637186919906;-1,2886095433944;-1,3373433143934;-1,3844332102607;-1,4052060110001;-1,3993938449335;-1,3490279997335;-1,3513220130668;-1,3723461456167;-1,3674980335592;-1,3786810067231;-1,3786810067231;-1,3786810067231
CO2;Deforestation;EGY;Egypt;Africa;0,0022180602410054;0,0022180602410054;0,0022180602410054;0,0022180602410054;0,0022180602410054;0,0022180602410054;0,0022180602410054;0,0022180602410054;0,0022180602410054;0,0022180602410054;0,0022180602410054;0,0032241841421126;0,0013722020905953;0,0020577944903082;0,0020465688187469;0,0011307191711483;0,00082993931819421;0,0019956553626802;0,0011544379094868;0,0020329578432059;0,004702341429445;0,0041494388350287;0,011032269792802;0,0050281606295394;0,0084086387936027;0,0029576534533622;0,0028145108869809;0,0057958827586949;0,0059165503518025;0,0022365971770597;0,0015638517617989;0,0013466191857953;0,0017156893748846;0,0017156893748846;0,0017156893748846
CO2;Fires;EGY;Egypt;Africa;0,0011464085663606;0,00078670956042463;0,00045710714702112;0,00013934271990365;0,001315072929;0,001315072929;0,000836989808;0,0001919267159;0,0018003799101;0,002547049894;0,002307867888;0,003378450622;;0,00049512955;;;0,00049512955;;;;;;;;;;;;;;;;0,00891233195;0,0009902591;0,00049512955
GWP_100_AR5_CH4;Fires;EGY;Egypt;Africa;0,0029729749323963;0,0026761214495121;0,0018813970982823;0,0014841006518464;0,0038396925672826;0,0038396925672826;0,0024274544054497;0,00031919187167946;0,0031619473248697;0,0034020495026536;0,0018281380922168;0,001285778806816;;0,00005847559732;0,00006773768904;0,0000193536252;0,00019146265264;0,00018137112028;0,0000774145022;0,00008211466788;0,00019104792896;0,0000677376896;0,00002903043808;0,00052835396936;0,00021040155808;0,0004257797502;0,0009709990136;0,00079377509204;0,00122923164168;0,00322763166796;0,00269568344696;0,0051206927086;0,01523130255976;0,01460037446728;0,01330188463128
GWP_100_AR5_N2O;Fires;EGY;Egypt;Africa;0,002569038071016;0,0023125179601253;0,0016257724653646;0,0012824565396978;0,003317995176012;0,003317995176012;0,0020976372055129;0,00027582340934832;0,0027323348869108;0,0029398144718041;0,0015797497591423;0,0011110805940316;;0,00005053054291;0,00005853419852;0,00001672405672;0,000165448704245;0,00015672830287;0,000066896227675;0,00007095778383;0,000165090329905;0,00005853419905;0,00002508608508;0,0004565667404;0,00018181438901;0,00036792923883;0,00083906977772;0,00068592521772;0,001062216461325;0,00278909469884;0,002329422087685;0,00442494623586;0,01316183224644;0,01261662788045;0,01149456304718
CO2;Forest Land;EGY;Egypt;Africa;26,416518652945;26,987708418342;27,633712605554;28,259645599974;28,781115599726;29,124331703324;29,973426075773;30,259166783087;30,551262617884;28,68298257551;31,461824342603;33,400364593329;34,360449367781;34,750617228942;35,061439482163;35,682877453735;36,050794049309;36,211134796735;36,521229661111;36,806578826838;36,962030446537;37,140340241581;37,438735078321;37,970611254651;38,671883626119;39,623124009784;40,107893301335;40,647353422263;41,283249623456;40,666038862014;41,005471948748;40,95401033359;41,153953458513;41,121386323627;41,088819188741
CO2;Fires;ERI;Eritrea;Africa;0,1465790870047;0,13908919349315;0,1101413050477;0,36200101587652;0,112452041122;0,112452041122;0,130277370865;0,1105859155605;0,1616063462414;0,1237908824391;0,1204812258226;0,030976395252;;0,00049512955;;0,0014853887;;0,0807061168;0,0118831091;;;0,038620105;;;;;0,031688291;;;0,00247564781;0,0252516067;0,0207954409;0,03069803255;0,0019805182;0,00070980108
GWP_100_AR5_CH4;Fires;ERI;Eritrea;Africa;0,010180862894091;0,01163141492213;0,011969685818685;0,032495458168602;0,011938595678072;0,011938595678072;0,011538136277968;0,009954072749964;0,019076149550052;0,031706236748542;0,024672573828196;0,010548155385796;0,00681468777248;0,00302455685;0,00099919998752;0,00149700288836;0,0015455251672;0,01527733697756;0,01115653519148;0,00035223597024;0,00037380144424;0,004338253318;0,00194808057528;0,00233625901096;0,00157427913776;0,00081229928948;0,001452074876;0,000301916545;0,0000575079134;0,002837656136;0,01279011931512;0,00525837991868;0,00588377846784;0,01469327198808;0,00159542986904
